Customer Code,Business Name,Owner Name,Phone Number,Customer Type,Channel Type,Residential Type,Latitude,Longitude,Location,Created At
BA1385,SHELL MART,Prince,233244869954,Retailer,\N,\N,7.088521666666666,-2.02597,Sunyani,2016-11-04 07:12:12
BA1386,SHETU MUSAH CHEMICALS,Rebecca,233245913789,Retailer,Chemical Shop,Urban,7.3055149,-2.2967484,Mim,2016-11-04 07:12:12
BA1388,SIX STAR PHARMACY,Stephen,233200871974,Wholesaler,\N,\N,7.3322831,-2.3274756,sunyani,2016-11-04 07:12:12
BA1390,SMILE CHEMIST,Victoria,233207395559,Retailer,\N,\N,7.271779999999999,-2.8713366666666666,Dormaa,2016-11-04 07:12:12
BA1391,SOLOMON NKUMSAH CHEMICALS,SOLOMON,233200536985,Retailer,Chemical Shop,Urban,7.3135341,-2.2975467,Sunyani,2016-11-04 07:12:12
BA1392,SOY PHARMACY,Stephen,233208194537,Wholesaler,Pharmacy,Urban,7.2728895,-2.8716223,Dormaa,2016-11-04 07:12:12
BA1393,SOY. CHEMICALS,STEPHEN,233204528963,Retailer,Chemical Shop,Urban,7.3055149,-2.2967484,Dormaa,2016-11-04 07:12:12
BA1394,STEPHEN OPPONG CHEMICALS,STEVE,233208194537,Retailer,Pharmacy,Urban,7.3055149,-2.2967484,Dormaa,2016-11-04 07:12:12
BA1397,SUNYANI PHARMACY,Harriet,233507112099,Wholesaler,Pharmacy,Urban,7.3003649,-2.2931715,Sunyani,2016-11-04 07:12:12
BA1399,SUNYANI PHARMACY,Sister Harriet,233507112099,Wholesaler,Pharmacy,Urban,7.3488932,-2.3213919,SUNYANI,2016-11-04 07:12:12
BA1400,SUPERIOR SERVICES,Atta,233243106506,Retailer,\N,\N,6.80533,-2.516141666666667,Gaoso,2016-11-04 07:12:12
BA1401,SUPERIOR SEVICE PHARMACY,COMFORT,233243258964,Retailer,Pharmacy,Urban,7.3055149,-2.2967484,Goaso,2016-11-04 07:12:12
BA1402,SYLVALYF PHARMACY,Pharm,233208487408,Retailer,\N,\N,7.3423108,-2.3201387,Sunyani,2016-11-04 07:12:12
BA1404,THERESA OSEI,Theresa,233544637015,Retailer,\N,\N,6.9828315,-2.3905622,Kenyase,2016-11-04 07:12:12
BA1405,THERESAH OSEI CHEMICALS,THERESAH,233245386932,Retailer,Chemical Shop,Urban,6.9809517,-2.3873683,Kenyasi,2016-11-04 07:12:12
BA1406,THOMAS OWUSU CHEMICALS,Thomas,233244794847,Retailer,Chemical Shop,Urban,7.3055149,-2.2967484,Sunyani,2016-11-04 07:12:12
BA1407,THOMAS OWUSU CHEMICALS,Premkwa,233246426577,Retailer,Chemical Shop,Urban,6.9058524,-2.5628311,Mim,2016-11-04 07:12:12
BA1408,OWUSU MEMORIAL HOSPITAL,null,,Retailer,Private Health Facility,Urban,7.3027733,-2.2955163,null,2016-11-04 07:12:12
BA1412,TYCO MART,Linda,233509114227,Retailer,\N,\N,7.323808333333333,-2.3165883333333332,Sunyani,2016-11-04 07:12:12
BA1416,YAW JOMO CHEMICALS,Kofi,233548165919,Retailer,\N,\N,7.5813033333333335,-1.9360883333333334,Techiman,2016-11-04 07:12:12
BA1417,VIDA CHEMICALS,VIDA,233542635849,Retailer,Chemical Shop,Urban,7.3474132,-2.3210498,Sunyani,2016-11-04 07:12:12
BA1419,RICHZION PHARMACY LTD,Agyei,233205002473,Wholesaler,Pharmacy,Urban,7.453997,-2.5841811,Berekum,2016-11-04 07:12:12
BA1420,WILLIAM AMPONSAH CHEMICALS,Willi,233207487106,Retailer,Pharmacy,Urban,7.347413,-2.3210498,Sunyani,2016-11-04 07:12:12
BA1421,WILLIAMS AMANKONAH,Agyei,233205002473,Retailer,Pharmacy,Urban,7.347413,-2.3210502,Berekum,2016-11-04 07:12:12
AS1001,MARK AND SONS PHARMACY,Prince Owusu Ansah,233200000000,Retailer ,Pharmacy,Urban,37.4219983,-122.084,kumasi,2016-11-04 07:15:36
AS1003,A.A NYAMEKYE CHEMICALS,Nyamekye,null,Retailer ,Chemical Shop,Urban,-1.597356,6.679487,Asokwa,2016-11-04 07:15:36
AS1004,A.A. ADAMS,Edward Osei Akoto,233243279108,Retailer ,Chemical Shop,Urban,-1.634619,6.733045,Offinso,2016-11-04 07:15:36
AS1005,A.Y KUMI LCS,Paulina Kumi,233247406683,Retailer ,Chemical Shop,Periurban ,-1.643937,6.778786,Kwabre East,2016-11-04 07:15:36
AS1006,AAB PHARMACY,Maame Afriyie,233202786610,Retailer ,Pharmacy,Urban,-1.542372,6.720844,Ejisu,2016-11-04 07:15:36
AS1007,ABABIO EXPRESS,Frank,233206327028,Retailer ,Non-Traditional Outlet,Urban,-1.602928,6.806176,Kumasi,2016-11-04 07:15:36
AS1008,ABARPHARMA,Vida Adu Boahen,233248307033,Retailer ,Pharmacy,Urban,-1.607634,6.711541,Kumasi,2016-11-04 07:15:36
AS1009,ABC MART,ABC,233274311042,Retailer ,Non-Traditional Outlet,Urban,6.682881,-1.644411,kumasi,2016-11-04 07:15:36
AS1010,ABENA ANNOR BOAFO LCS,Abena,null,Retailer ,Chemical Shop,Urban,-1.546652,6.654839,Kumasi,2016-11-04 07:15:36
AS1011,ABOABO PHARMACY,Amoateng Patrick,0244,Retailer ,Pharmacy,Urban,5.5785498,-0.2159299,Kumasi,2016-11-04 07:15:36
AS1012,ST GEORGINA PHARMACY,Dr Godfred Andoh,233244695033,Retailer ,Pharmacy,Urban,-1.617355,6.689189,kumasi,2016-11-04 07:15:36
AS1013,ISAAC OFORI FRIMPONG,Sister,233242873344,Retailer ,Chemical Shop,Urban,6.4548186,-1.5766986,Asante Bekwai,2016-11-04 07:15:36
AS1014,ABOMENS CHEMIST,Owura,null,Retailer ,Pharmacy,Urban,-1.614782,6.685700,Kumasi,2016-11-04 07:15:36
AS1015,ABRI CHEMIST,Bright Arkhurst,233322030841,Retailer,Pharmacy,Urban,null,null,Adum,2016-11-04 07:15:36
AS1016,ABYAK PHARMACY,Akoto,233249514684,Retailer,Pharmacy,Urban,6.7098239,-1.6167215,Kumasi,2016-11-04 07:15:36
AS1017,ACTION PHARMACY,Director,233208196165,Wholesaler,Pharmacy,Urban,-1.615208,6.688088,Kumasi,2016-11-04 07:15:36
AS1018,FELLEE PHARMACY,Felix Adu,233244620712,Wholesaler,Pharmacy,Rural,6.457107,-1.5700145,Bekwai,2016-11-04 07:15:36
AS1019,ADAF HEALTHCARE,Director,233547615890,Retailer,Pharmacy,Urban,null,null,Ejisu,2016-11-04 07:15:36
AS1020,ADARF PHARMACY,Christian Antwi,233247040001,Retailer ,Pharmacy,Urban,1.475528,6.722196,Ejisu,2016-11-04 07:15:36
AS1021,ADARKWA EDWARD,Mr Adarkwa,233557173743,Retailer,Chemical Shop,Urban,6.4573358,-1.5700334,Bekwai,2016-11-04 07:15:36
AS1022,ADART PHARMACY,Awuni,null,Retailer,Pharmacy,Urban,null,null,Kumasi,2016-11-04 07:15:36
AS1023,ADEPA SPOT,Kofi,null,Retailer,Non-Traditional Outlet,Urban,null,null,Kumasi,2016-11-04 07:15:36
AS1024,ADERIC CHEMIST,Boa Amponsem H.A.A,233246549116,Retailer,Pharmacy,Urban,null,null,Kumasi,2016-11-04 07:15:36
AS1026,SAMPSON KUSI OTC,Bertha Mensah,233262914431,Retailer,\N,\N,6.5605572,-1.4588659,Kumasi,2016-11-04 07:15:36
AS1030,ADIYIAH PHARMACY,null,null,Wholesaler,Pharmacy,Urban,6.686622,-1.621664,Dunkirk,2016-11-04 07:15:36
AS1031,ADIYIAH PHARMACY,kwasi Amponsah,233205544191,Wholesaler,Pharmacy,Urban,6.692566,-1.618597,Dunkirk,2016-11-04 07:15:36
AS1037,AFRANCHO HEALTH CENTRE,Antie Aggie,233243697851,Retailer,Public Health Facility,Urban,6.7779925,-1.643908,Afrancho,2016-11-04 07:15:36
AS1046,XE-RION PHARMACY,Prince,233244602376,Retailer,\N,\N,0.0,0.0,kumasi,2016-11-04 07:15:36
AS1048,AHENEMA PHARMACY,Sabina,233249191083,Retailer,\N,\N,6.6807524,-1.64503,kumasi,2016-11-04 07:15:36
AS1051,AID INN PHARMACY,Ama Gyaamah Senyah,0243,Wholesaler,Pharmacy,Urban,6.6979125,-1.5900697,Kenyasi,2016-11-04 07:15:36
AS1054,AIDCOM PHARMACY,Vivian Adoma Akuoko,,Retailer,\N,\N,6.6989581,-1.6070826,kumasi,2016-11-04 07:15:36
AS1057,AKOSAC PHARMACY,MR. SARKODIE,233244461975,Retailer,Pharmacy,Urban,6.2032097,-1.6678129,Obuasi,2016-11-04 07:15:36
AS1075,ALLIANCE PHARMACY,Pharm Stephen,233208416785,Retailer,Pharmacy,Urban,9.4516427,-0.8538808,Tamale Gumani,2016-11-04 07:15:36
AS1091,ANGEL PHARMACY,Bright Osei,233500146067,Retailer,\N,\N,6.646382,-1.6340018,Atasomanso,2016-11-04 07:15:36
AS1109,ARDON HEALTH CARE,Juliet,233248186286,Retailer,\N,\N,6.7151599,-1.606808,kumasi,2016-11-04 07:15:36
AS1111,ARLIN PHARMACY,MrProf Mahama,233244223599,Retailer,\N,\N,6.6829764,-1.6020524,kumasi,2016-11-04 07:15:36
AS1120,ASHBYS LIMITED,Yaw Asante,233027897877,Wholesaler,\N,\N,6.6035092,-1.6649946,Abuakwa,2016-11-04 07:15:36
AS1124,ASIWA HEALTH CENTRE,Monica,233242888669,Retailer,Public Health Facility,Rural,6.4231924,-1.3341972,Asiwa,2016-11-04 07:15:36
AS1126,ASKEME PHARMACY,Mr Osei kwadwo,233545433202,Retailer,\N,\N,6.6887823,-1.5983905,kumasi,2016-11-04 07:15:36
AS1127,ASLINA PHARMACY,Ayuba,233244844786,Retailer,\N,\N,6.7645339,-1.6458631,kumasi,2016-11-04 07:15:36
AS1132,AUGUSTINE OPPONG OTC,Mr Oppong,233244713826,Retailer,\N,\N,6.664137,-1.5943592,Kumasi,2016-11-04 07:15:36
AS1134,AYMEN PHARMACY,Abraham Yeboah Mensah,233208168555,Retailer,\N,\N,6.6800366,-1.6015007,kumasi,2016-11-04 07:15:36
AS1140,BANDY CHEMIST,Opoku Mensah Bandoh,233322023163,Retailer,\N,\N,6.6872804,-1.6112917,kumasi,2016-11-04 07:15:36
AS1142,BANDY CHEMIST (MAIN),Opoku Mensah Bandoh,233322023163,Wholesaler,\N,\N,6.6647664,-1.61823,kumasi,2016-11-04 07:15:36
AS1149,BOAKYE YIADOM LCS,Bro Richmond,233206515949,Retailer,\N,\N,6.4516452,-1.5783074,Bekwai,2016-11-04 07:15:36
AS1150,BEDITA PHARMACY,Ameade E.P Kwame,null,Retailer,Pharmacy,Urban,null,null,Ashtown,2016-11-04 07:15:36
AS1152,BENNY'S CHEMIST,Ben Anin Mensah,233208121309,Wholesaler,\N,\N,6.6731059,-1.6102095,Kumasi,2016-11-04 07:15:36
AS1157,BETHEL SHOPPING MALL,Francis,233244882759,Retailer,\N,\N,6.937701,-1.6695369,offinso,2016-11-04 07:15:36
AS1160,BIG MARON,Annoh Achampong Rhoda,,Wholesaler,\N,\N,6.7035527,-1.6220092,kumasi,2016-11-04 07:15:36
AS1161,PEALANE PHARMACY,Pearl,,Wholesaler,\N,\N,6.6980681,-1.5901755,Ashtown,2016-11-04 07:15:36
AS1164,M.G. ADDO OTC,Mr Addo,233244461687,Retailer,\N,\N,6.6988883,-1.5980205,kumasi,2016-11-04 07:15:36
AS1170,BOADI SHELL MART,JACKSON PRAH,233209477388,Retailer,\N,\N,6.6921864,-1.5542235,Kumasi,2016-11-04 07:15:36
AS1172,BOAHEMAA PALACE HOTEL,Director,233244533484,Retailer,Non-Traditional Outlet,Urban,6.7034906,-1.5977209,Aboabo,2016-11-04 07:15:36
AS1178,BREMAN GOIL MART,Madam Irene,233275609198,Retailer,\N,\N,6.7471437,-1.6398796,kumasi,2016-11-04 07:15:36
AS1181,BRIT CHEMIST LTD,Patrick Kwame Britwum,233244263363,Retailer,\N,\N,6.6668658,-1.6007524,kumasi,2016-11-04 07:15:37
AS1187,C CRENTSIL PHARMACY,James,,Retailer,\N,\N,6.6572128,-1.6118401,kumasi,2016-11-04 07:15:37
AS1197,CARLO ROTA CHEMIST,Baah Christian,233548013103,Retailer,\N,\N,0.0,0.0,kumasi,2016-11-04 07:15:37
AS1210,CHANECK PHARMACY,Akua Owusuwaah,233264626639,Retailer,\N,\N,6.670825,-1.6174599,Kumasi,2016-11-04 07:15:37
AS1211,CHARGET PHARMACY,Ansah Getrude,233322021195,Retailer,Pharmacy,Urban,6.691526,-1.596393,Oforikrom,2016-11-04 07:15:37
AS1212,CHARGET PHARMACY,null,null,Retailer,Pharmacy,Urban,6.691526,-1.596393,Anloga,2016-11-04 07:15:37
AS1223,CITY CENTRE PHARMACY,Maa Vic,233244844323,Retailer,\N,\N,6.690525,-1.6206444,kumasi,2016-11-04 07:15:37
AS1225,ADAMS PHARMACY,Adams,233206038888,Retailer,\N,\N,6.5100238,-1.5310281,kumasi,2016-11-04 07:15:37
AS1232,COLLINARK HERBAL,Collins,233244485632,Wholesaler,Pharmacy,Urban,6.7033694,-1.6201077,Ashtown,2016-11-04 07:15:37
AS1243,CONSTANCE ANKOMAH,Constance,233244039254,Retailer,Chemical Shop,Periurban,6.0623937,-1.3939186,New Edubiase,2016-11-04 07:15:37
AS1248,COPS PHARMACY,Mr Amoateng Okyere,233244386033,Retailer,\N,\N,6.6977749,-1.6331549,Kumasi,2016-11-04 07:15:37
AS1249,COSTA PHARMACY,Mr Oduro,,Wholesaler,\N,\N,6.70321,-1.6239183,Kumasi,2016-11-04 07:15:37
AS1257,CYBAN PHARMACY,Priscilla Pokua Sakyi,233244289660,Retailer,Pharmacy,Urban,6.7703989,-1.6071013,Atonsu Agogo,2016-11-04 07:15:37
AS1269,DADMUM PHARMACY,Dadmum,233277360550,Retailer,\N,\N,6.7217748,-1.6328158,kumasi,2016-11-04 07:15:37
AS1270,DAILY HEALTH PHARMACY,Cynthia Anning,,Retailer,\N,\N,6.6726773,-1.6410612,Kumasi,2016-11-04 07:15:37
AS1279,DANNI HERBAL,Obed Darko,,Wholesaler,\N,\N,6.7032638,-1.6235955,Ashtown,2016-11-04 07:15:37
AS1282,DANNIPHARMA,Maa Connie,233244444110,Wholesaler,Pharmacy,Urban,6.7036393,-1.6205766,Ashtown,2016-11-04 07:15:37
AS1283,DANNIPHARMA ANNEX,Uncle,233271460103,Wholesaler,Pharmacy,Urban,6.7029304,-1.6238218,Kumasi,2016-11-04 07:15:37
AS1297,DEMAY PHARMACY,Bro Ernest,233244604060,Wholesaler,\N,\N,6.6625283,-1.5615803,kumasi,2016-11-04 07:15:37
AS1299,DIANA OPOKU CHEMICALS,Haggai,233246530121,Retailer,\N,\N,6.6672855,-1.6356897,Kumasi,2016-11-04 07:15:37
AS1301,DIKKOL CHEMIST,Auntie Emelia,233205438444,Retailer,\N,\N,6.6667387,-1.6314583,kumasi,2016-11-04 07:15:37
AS1303,DIPSY PHARMACY,Aaron Nyamekye,233547007915,Retailer,Pharmacy,Urban,6.6897419,-1.6092128,kumasi,2016-11-04 07:15:37
AS1304,ALPHA DUO PHARMACY,Gifty,233557462883,Wholesaler,\N,\N,6.6796002,-1.604012,kumasi,2016-11-04 07:15:37
AS1305,DKD PHARMACY,Douglas K. Damptey,,Retailer,\N,\N,6.6892125,-1.6132901,kumasi,2016-11-04 07:15:37
AS1310,DUKES PETROLEUM MART,Sis Esther,233247940772,Retailer,\N,\N,6.592405,-1.6617082,Kumasi,2016-11-04 07:15:37
AS1322,EDIKAY PHARMACY,Yeboah Eric,233244420447,Wholesaler,\N,\N,6.7023125,-1.6207395,kumasi,2016-11-04 07:15:37
AS1327,EDWINY PHARMACY,Mr Asibey,233244233879,Retailer,\N,\N,6.6612012,-1.6202635,kumasi,2016-11-04 07:15:37
AS1330,ELIM PHARMACY,Mr Obeng,233543975537,Retailer,\N,\N,6.6841574,-1.6138375,kumasi,2016-11-04 07:15:37
AS1334,ELLIS AVENUE PHARMACY,Adomako Nyantakyi,233201128017,Retailer,\N,\N,6.6679162,-1.6071535,Kumasi,2016-11-04 07:15:37
AS1335,EMENA PHARMACY,Ema,null,Retailer,Pharmacy,Urban,6.670445,-1.607504,Kumasi,2016-11-04 07:15:37
AS1337,RAYNEK PHARMACY,Eric,233541850846,Retailer,\N,\N,6.6568052,-1.5936632,kumasi,2016-11-04 07:15:37
AS1344,ENA PHARMACY,Akosua,233242912277,Retailer,Pharmacy,Urban,6.670445,-1.607505,Asokwa,2016-11-04 07:15:37
AS1346,ENGEN FUEL STATION(KM AMPAH),Mr Ampah,233262927207,Retailer,\N,\N,6.6800231,-1.6015184,kumasi,2016-11-04 07:15:37
AS1372,FRANCIS ASENSO OTC,Michael Boakye,233546046794,Retailer,Pharmacy,Urban,6.6593062,-1.6192181,Ahodwo,2016-11-04 07:15:37
AS1382,FELICIA ADU OTC,Felicia,233234835282,Retailer,\N,\N,6.6757973,-1.5571195,kumasi,2016-11-04 07:15:37
AS1384,FELIX KINGSLEY ADDAE LCS,kofi,233246555008,Retailer,\N,\N,6.6877535,-1.4510983,kumasi,2016-11-04 07:15:37
AS1415,FRANKO PHARMACY,Francis Oti Mensah,233242258672,Retailer,\N,\N,6.660066,-1.6134321,Kumasi,2016-11-04 07:15:37
AS1416,FRANOS PHARMACY,Mr Dominic Afriyie,233240430360,Retailer,\N,\N,6.6879383,-1.6130794,kumasi,2016-11-04 07:15:37
AS1417,FRANZWILL CHEMIST,Rev Franklin Nyarko,233208110139,Retailer,\N,\N,6.673445,-1.6577974,kumasi,2016-11-04 07:15:37
AS1420,FREDERICK MENSAH,fred,233501336305,Distributor,\N,\N,6.6879241,-1.5820017,kumasi,2016-11-04 07:15:37
AS1423,G RACE PHARMACY,Christopher Marfo,233244711078,Distributor,Pharmacy,Urban,6.6418917,-1.6307816,kumasi,2016-11-04 07:15:37
AS1431,GATUS PHARMACY,Tweneboah Kodua,233206515635,Retailer,\N,\N,6.6568927,-1.6421375,kumasi,2016-11-04 07:15:37
AS1446,S OSEI BONSU OTC,Castro,233243768302,Retailer,\N,\N,6.6915099,-1.6523527,kumasi,2016-11-04 07:15:37
AS1447,GLITZ PHARMACY,Frankline Donkor,233244388377,Retailer,\N,\N,6.6691585,-1.6421967,kumasi,2016-11-04 07:15:37
AS1455,GOIL MART -SANTASI ANYINAM,Pat,233265606713,Retailer,\N,\N,6.6459127,-1.6428795,kumasi,2016-11-04 07:15:37
AS1456,GOIL MART (SI PODEMOS),kriss,233244496676,Retailer,\N,\N,6.68941,-1.6167396,kumasi,2016-11-04 07:15:37
AS1457,GOIL MART EJISU,Adwoa,233554489950,Retailer,Non-Traditional Outlet,Urban,6.7239055,-1.4641394,Ejisu,2016-11-04 07:15:37
AS1460,GOIL SHOP,Maame Yaa,233267065090,Retailer,\N,\N,6.6425958,-1.6334225,maxima Junction,2016-11-04 07:15:37
AS1473,G-RACE PHARMACY,Joseph,233244711078,Distributor,\N,\N,6.6034109,-1.6651708,Atasomanso,2016-11-04 07:15:37
AS1481,GYEBI KWABENA GYAPONG LCS,Mr Bismark Nyarko,233243462207,Retailer,\N,\N,6.6866856,-1.5958666,kumasi,2016-11-04 07:15:37
AS1483,HABMAY PHARMACY,Agyakum,233543470725,Distributor,Pharmacy,Urban,6.688414,-1.613478,Kumasi,2016-11-04 07:15:37
AS1490,HEALTH TOP-UP,Ernest,233244496676,Wholesaler,Pharmacy,Urban,6.6718871,-1.5991271,kumasi,2016-11-04 07:15:37
AS1494,HILLS PHARMACY,Derrick Peasah,233244961988,Wholesaler,\N,\N,6.7025459,-1.6210214,kumasi,2016-11-04 07:15:37
AS1506,J Y PHARMACY   ,,,Wholesaler,Pharmacy,Rural,6.7130781,-1.5179694,Fumesua,2016-11-04 07:15:37
AS1507,J&D PHARMACY,Opoku Frimpong,233244310292,Retailer,\N,\N,6.7162999,-1.506884,kumasi,2016-11-04 07:15:37
AS1513,J.K DONKOR OTC,Jacob Donkor,233242286932,Retailer,\N,\N,6.697224,-1.5967729,Kumasi,2016-11-04 07:15:37
AS1515,J.O ADOMAKO LCS,TT Nartey,,Retailer,\N,\N,6.6927135,-1.5539842,Kumasi,2016-11-04 07:15:37
AS1517,EXCLUSIVE ROYAL PHARMACY,Joe,233244601866,Wholesaler,Pharmacy,Urban,6.7130938,-1.5180251,Fomesua,2016-11-04 07:15:37
AS1531,JELSHA PHARMACY,Daniel,233540676003,Retailer,\N,\N,6.6592006,-1.5972213,Kumasi,2016-11-04 07:15:37
AS1556,JOPAUL CHEMIST,Douglas Kumah,233502626179,Retailer,Pharmacy,Urban,6.6869201,-1.6045085,New Amakom,2016-11-04 07:15:37
AS1560,JOSCIL PHARMACY,Mr Joe,233244758472,Retailer,\N,\N,6.4548811,-1.5766796,Bekwai,2016-11-04 07:15:37
AS1570,JULIPONIA PHARMACY,Kofi,233246384412,Wholesaler,Pharmacy,Urban,6.640409,-1.6351482,kumasi,2016-11-04 07:15:37
AS1571,JULIPONIA PHARMACY,Oppong Bawuah Juliana,233246384412,Wholesaler,Pharmacy,Urban,6.6880804,-1.5756583,Tech,2016-11-04 07:15:37
AS1572,JULIPONIA PHARMACY,Juliana Oppong,233246384412,Retailer,Pharmacy,Urban,6.7086082,-1.624345,Ayigya,2016-11-04 07:15:37
AS1581,KAK PHARMACY,Kwame Peprah,233243871980,Retailer,\N,\N,6.6860164,-1.5711011,kumasi,2016-11-04 07:15:37
AS1585,AMAAMATA CLINIC,Amina Alhassan,233242751422,Retailer ,Pharmacy,Urban,6.6405034,-1.6352021,kumasi,2016-11-04 07:15:37
AS1592,KANBROS PHARMACY,Kwaku Nantwi Kankam,233208120399,Wholesaler,\N,\N,6.6956972,-1.6227675,Kumasi,2016-11-04 07:15:37
AS1595,KASAPHARM,Mr Adomako,233240315378,Distributor,Pharmacy,Rural,6.6371682,-1.6268436,Kumasi,2016-11-04 07:15:37
AS1596,KASAPHARM,Prof,233240315378,Distributor,Pharmacy,Rural,6.6868402,-1.6102155,Asafo,2016-11-04 07:15:37
AS1603,KINAPHARMA LTD,Dickson,233244830185,Retailer,\N,\N,6.6674733,-1.6373016,kumasi,2016-11-04 07:15:37
AS1605,KING DAVID PHARMACEUTICALS,Esther Eding,233243176213,Retailer,Pharmacy,Urban,6.7136626,-1.6154275,Krofrom,2016-11-04 07:15:37
AS1606,KINGS & ROYALS PHARMACY,Boabeng,,Wholesaler,\N,\N,6.6720665,-1.5991061,Agogo,2016-11-04 07:15:37
AS1613,UNION OIL MART KNUST,Attendant,,Retailer,\N,\N,6.6720287,-1.5991278,KNUST,2016-11-04 07:15:37
AS1633,KWAKU OPOKU OTC,Emmanuel Mensah,233246784923,Retailer,\N,\N,6.6611765,-1.6197751,Kumasi,2016-11-04 07:15:37
AS1640,KYEVIC HERBAL,Blessing Asamoah,233249304844,Retailer,\N,\N,6.6916503,-1.6431403,kumasi,2016-11-04 07:15:37
AS1645,LAPETIT PHARMACY,Najet,233322022880,Retailer,\N,\N,6.6615629,-1.6203295,kumasi,2016-11-04 07:15:37
AS1649,LAUD K. PHARMACY,Laud,233208440770,Retailer,Pharmacy,Urban,6.670649,-1.558621,Boadi Jnx,2016-11-04 07:15:37
AS1651,LEETENG PHARMACY,Mad Lydia Fening,233243514933,Retailer,\N,\N,6.673094,-1.6102411,Kumasi,2016-11-04 07:15:37
AS1655,LIFE CHEMIST,Mama Attaa,233242329295,Wholesaler,\N,\N,6.7065405,-1.6009465,kumasi,2016-11-04 07:15:37
AS1670,M.K. DANSO CHEMICALS SHOP,Mr Maxwell kojo Danso,,Retailer,\N,\N,6.6565567,-1.6076265,kumasi,2016-11-04 07:15:37
AS1682,MAMPONGTENG POLYCLINIC,MADAM JANET,233243215002,Retailer,Pharmacy,Urban,6.7904094,-1.5609294,MAMPONTENG,2016-11-04 07:15:37
AS1721,MISTY HERBAL,null,null,Wholesaler,Pharmacy,Urban,6.7033527,-1.6234875,Ashtown,2016-11-04 07:15:37
AS1722,MISTY HERBAL,Mark,233244582993,Wholesaler,Pharmacy,Urban,6.692566,-1.618597,kumasi,2016-11-04 07:15:37
AS1725,SHELL MART-ASUOYEBOA,SHEMA MBAWUNI,233506887165,Retailer,\N,\N,0.0,0.0,kumasi,2016-11-04 07:15:37
AS1726,MOLEYS CHEMIST,Julius Atiemo,233208163930,Wholesaler,\N,\N,6.676319,-1.5988543,kumasi,2016-11-04 07:15:37
AS1728,MONALIZA SPOT(PUB),Richard,233234556694,Distributor,\N,\N,6.6803975,-1.6016075,kumasi,2016-11-04 07:15:37
AS1731,MONIQUE CHEMIST,Mad Monica,,Retailer,\N,\N,6.6814399,-1.6018821,Kumasi,2016-11-04 07:15:37
AS1732,MOONLIGHT PHARMACY,Obeng Patricia,233556957597,Retailer,\N,\N,6.5486119,-1.4855248,Kumasi,2016-11-04 07:15:37
AS1737,QUEEN VICTORIA MATERNITY HOME,Victoria Mensah,233243534897,Retailer,Pharmacy,Urban,6.6425958,-1.6334225,Kumasi,2016-11-04 07:15:37
AS1739,N.A DANQUAH CHEMICALS,Mr Appiah,,Retailer,\N,\N,6.6853499,-1.5937482,kumasi,2016-11-04 07:15:37
AS1745,NADVILLE SUPERMARKET,Juan,233236651483,Retailer,Non-Traditional Outlet,Urban,6.6557437,-1.6189238,Ahodwo,2016-11-04 07:15:37
AS1752,NEEDAL CHEMIST,Juliet Serwaa,233201363422,Retailer,\N,\N,6.6535347,-1.6383564,kumasi,2016-11-04 07:15:37
AS1758,NISSI PHARMACY ASHTOWN,Null,null,Retailer,Pharmacy,Urban,6.7044234,-1.624927,Astown,2016-11-04 07:15:38
AS1778,TOTAL MART,Robertson,233243558086,Retailer,\N,\N,6.6892536,-1.6006316,kumasi,2016-11-04 07:15:38
AS1782,ONE TO ONE PHARMACY,Eben,233547475925,Distributor,Pharmacy,Urban,6.695697,-1.623442,Adum,2016-11-04 07:15:38
AS1785,ORBIT PLUS PHARMACY,Leslie,233244841700,Retailer,\N,\N,6.6666939,-1.6354551,kumasi,2016-11-04 07:15:38
AS1787,OSBON PHARMACY,Michael Ghartey,233249909933,Retailer,\N,\N,6.6920107,-1.6041545,kumasi,2016-11-04 07:15:38
AS1788,OSDAK PHARMACY,Portia Amoah,233202808686,Retailer,Pharmacy,Urban,6.731728,-1.609856,Tafo,2016-11-04 07:15:38
AS1796,OSONS CHEMIST,Mr Debrah,233558882036,Distributor,Pharmacy,Urban,6.7052909,-1.6261388,kumasi,2016-11-04 07:15:38
AS1806,PALB PHARMACY,Kusi Ababio Ernest,233322029998,Retailer,\N,\N,6.686081,-1.644411,kumasi,2016-11-04 07:15:38
AS1807,PANACEA PHARMACY,Yaw Mantey,233244730448,Wholesaler,Pharmacy,Urban,6.6479308,-1.6412338,Kumasi,2016-11-04 07:15:38
AS1808,PANACEA PHARMACY,Zarry,233244421769,Retailer,\N,\N,6.6809353,-1.6056806,Asafo- Stadium,2016-11-04 07:15:38
AS1811,PARTNERS HEALTH SERV.,Mr Patrick Odame,233241219487,Wholesaler,Pharmacy,Urban,6.7131998,-1.6161077,kumasi,2016-11-04 07:15:38
AS1814,PASO HEALTH LTD,Somiah Paul,233208135119,Retailer,\N,\N,6.6861533,-1.619181,kumasi,2016-11-04 07:15:38
AS1821,PAULINA PHARMACY,Louis Korsah,233249744962,Retailer,\N,\N,6.6781398,-1.6385816,Kumasi,2016-11-04 07:15:38
AS1822,PEACE FARE PHARMACY,James Frimpong,233277414000,Retailer,\N,\N,6.6915099,-1.6523527,kumasi,2016-11-04 07:15:38
AS1825,PEACH PHARMACY,Priscilla Mensah,233240036857,Retailer,\N,\N,6.673445,-1.6577974,kumasi,2016-11-04 07:15:38
